date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:30:35	105847/105847	---M--	200	added ('OK')	image/jpeg	etag:%2219d77-5d99a18fd55c0%22	https://www.signatureglobal.in/images/projects/orchard-avenue2/construction/Orchard-avenue-2.jpg	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/images/projects/orchard-avenue2/construction/Orchard-avenue-2.jpg	(from https://www.signatureglobal.in/orchard-avenue2.php)
13:30:35	764876/764876	---M--	200	added ('OK')	application/pdf	etag:%22babcc-607422465f6f4%22	https://www.signatureglobal.in/pdf/orchard-a-2/Orchard%20Avenue%202%20NPA%20Cancellation%20Ad%208x15%20cm_05.10.2023.pdf	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/pdf/orchard-a-2/Orchard%20Avenue%202%20NPA%20Cancellation%20Ad%208x15%20cm_05.10.2023.pdf	(from https://www.signatureglobal.in/orchard-avenue2.php)
13:30:36	549317/549317	---M--	200	added ('OK')	application/pdf	etag:%22861c5-5d9379f15fbc0%22	https://www.signatureglobal.in/pdf/orchard-a-2/notify/orchard_avenue_cancellation_ad_8x9cm%2015.09.2021.pdf	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/pdf/orchard-a-2/notify/orchard_avenue_cancellation_ad_8x9cm%2015.09.2021.pdf	(from https://www.signatureglobal.in/orchard-avenue2.php)
13:30:36	1178037/1178037	---M--	200	added ('OK')	application/pdf	etag:%2211f9b5-5ed16968de2c0%22	https://www.signatureglobal.in/pdf/Orchard%20Avenue%202_8x10cm.pdf	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/pdf/Orchard%20Avenue%202_8x10cm.pdf	(from https://www.signatureglobal.in/orchard-avenue2.php)
13:30:36	575977/575977	---M--	200	added ('OK')	application/pdf	etag:%228c9e9-5d9379f253e00%22	https://www.signatureglobal.in/pdf/orchard-a-2/notify/orchard_avenue_cancellation_ad_8x9cm%2006.02.2021.pdf	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/pdf/orchard-a-2/notify/orchard_avenue_cancellation_ad_8x9cm%2006.02.2021.pdf	(from https://www.signatureglobal.in/orchard-avenue2.php)
13:30:36	575027/575027	---M--	200	added ('OK')	application/pdf	etag:%228c633-5d937a9473c80%22	https://www.signatureglobal.in/pdf/orchard-a-2/notify/orchard_avenue_cancellation_ad_8x9cm.pdf	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/pdf/orchard-a-2/notify/orchard_avenue_cancellation_ad_8x9cm.pdf	(from https://www.signatureglobal.in/orchard-avenue2.php)
13:30:36	576092/576092	---M--	200	added ('OK')	application/pdf	etag:%228ca5c-5d9379ef77740%22	https://www.signatureglobal.in/pdf/orchard-a-2/notify/OA%202%2012x18%20cm%20English%20IE,FE.PDF	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/pdf/orchard-a-2/notify/OA%202%2012x18%20cm%20English%20IE,FE.pdf	(from https://www.signatureglobal.in/orchard-avenue2.php)
13:30:36	658055/658055	---M--	200	added ('OK')	application/pdf	etag:%22a0a87-5d9379ef77740%22	https://www.signatureglobal.in/pdf/orchard-a-2/notify/OA%202%2012x18%20cm%20Hindi%20JS.PDF	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/pdf/orchard-a-2/notify/OA%202%2012x18%20cm%20Hindi%20JS.pdf	(from https://www.signatureglobal.in/orchard-avenue2.php)
13:30:37	560542/560542	---M--	200	added ('OK')	application/pdf	etag:%2288d9e-5d9379a238100%22	https://www.signatureglobal.in/pdf/orchard-a-2/notify/English-ad-31august.pdf	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/pdf/orchard-a-2/notify/English-ad-31august.pdf	(from https://www.signatureglobal.in/orchard-avenue2.php)
13:30:37	540504/540504	---M--	200	added ('OK')	application/pdf	etag:%2283f58-5d9379a420580%22	https://www.signatureglobal.in/pdf/orchard-a-2/notify/JS%20Hindi%20Ad%208X9%20cm.pdf	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/pdf/orchard-a-2/notify/JS%20Hindi%20Ad%208X9%20cm.pdf	(from https://www.signatureglobal.in/orchard-avenue2.php)
13:30:37	521415/521415	---M--	200	added ('OK')	application/pdf	etag:%227f4c7-5d9379ef77740%22	https://www.signatureglobal.in/pdf/orchard-a-2/notify/Orchard%20Avenue%202%20Draw%20Result%20Ad%2012x12%20cm%20English.pdf	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/pdf/orchard-a-2/notify/Orchard%20Avenue%202%20Draw%20Result%20Ad%2012x12%20cm%20English.pdf	(from https://www.signatureglobal.in/orchard-avenue2.php)
13:30:37	605697/605697	---M--	200	added ('OK')	application/pdf	etag:%2293e01-5d9379f15fbc0%22	https://www.signatureglobal.in/pdf/orchard-a-2/notify/Orchard%20Avenue%202%20Draw%20Result%20Ad%2012x12%20cm%20Hindi.pdf	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/pdf/orchard-a-2/notify/Orchard%20Avenue%202%20Draw%20Result%20Ad%2012x12%20cm%20Hindi.pdf	(from https://www.signatureglobal.in/orchard-avenue2.php)
13:30:38	568376/568376	---M--	200	added ('OK')	application/pdf	etag:%228ac38-5d9379ef77740%22	https://www.signatureglobal.in/pdf/orchard-a-2/notify/OA%202%20English%20Ad%20IE,FE%208X9%20cm.pdf	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/pdf/orchard-a-2/notify/OA%202%20English%20Ad%20IE,FE%208X9%20cm.pdf	(from https://www.signatureglobal.in/orchard-avenue2.php)
13:30:39	2607549/2607549	---M--	200	added ('OK')	application/pdf	etag:%2227c9bd-5d9379f348040%22	https://www.signatureglobal.in/pdf/orchard-a-2/notify/OA%202%20Hindi%20Ad%20JS,DJ%208X9%20cm.pdf	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/pdf/orchard-a-2/notify/OA%202%20Hindi%20Ad%20JS,DJ%208X9%20cm.pdf	(from https://www.signatureglobal.in/orchard-avenue2.php)
13:30:39	2438819/2438819	---M--	200	added ('OK')	application/pdf	etag:%222536a3-5d937ab110000%22	https://www.signatureglobal.in/pdf/orchard-a-2/notify/SGOA_Legal%20Ad_TOI_English_16cmx25cm_10.09.2019.pdf	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/pdf/orchard-a-2/notify/SGOA_Legal%20Ad_TOI_English_16cmx25cm_10.09.2019.pdf	(from https://www.signatureglobal.in/orchard-avenue2.php)
13:30:40	2240970/2240970	---M--	200	added ('OK')	application/pdf	etag:%222231ca-5d937aae33940%22	https://www.signatureglobal.in/pdf/orchard-a-2/notify/SGOA_Legal%20NBT_Hindi_16cmx25cm_10.09.2019.pdf	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/pdf/orchard-a-2/notify/SGOA_Legal%20NBT_Hindi_16cmx25cm_10.09.2019.pdf	(from https://www.signatureglobal.in/orchard-avenue2.php)
13:30:41	1520561/1520561	---M--	200	added ('OK')	application/pdf	etag:%221733b1-5d9379a608a00%22	https://www.signatureglobal.in/pdf/orchard-a-2/notify/16x25%20Hindi%20Jansatta.pdf	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/pdf/orchard-a-2/notify/16x25%20Hindi%20Jansatta.pdf	(from https://www.signatureglobal.in/orchard-avenue2.php)
13:30:42	1741958/1741958	---M--	200	added ('OK')	application/pdf	etag:%221a9486-5d9379a32c340%22	https://www.signatureglobal.in/pdf/orchard-a-2/notify/English-IE-FE.pdf	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/pdf/orchard-a-2/notify/English-IE-FE.pdf	(from https://www.signatureglobal.in/orchard-avenue2.php)
13:30:42	1741958/1741958	---M--	200	added ('OK')	application/pdf	etag:%221a9486-5d9379a420580%22	https://www.signatureglobal.in/pdf/orchard-a-2/notify/16x25%20English%20IE,%20FE.PDF	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/pdf/orchard-a-2/notify/16x25%20English%20IE,%20FE.pdf	(from https://www.signatureglobal.in/orchard-avenue2.php)
13:30:42	211/211	---M--	302	error ('Found')	text/html	date:Mon,%2030%20Oct%202023%2020:33:07%20GMT	https://www.signatureglobal.in/pdf/orchard-a-2/notify/SG%20OA_Legal%20Ad_IE+FE+JS_Hindi_16cm%20x%2025cm_24.12.2019.pdf	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/pdf/orchard-a-2/notify/SG%20OA_Legal%20Ad_IE+FE+JS_Hindi_16cm%20x%2025cm_24.12.2019.pdf	(from https://www.signatureglobal.in/orchard-avenue2.php)
13:30:42	1861799/1861799	---M--	200	added ('OK')	application/pdf	etag:%221c68a7-5d937a99387c0%22	https://www.signatureglobal.in/pdf/orchard-a-2/notify/SG-OA_Legal%20Ad_IE+FE+JS_English_16cm%20x%2025cm_24.12.2019.pdf	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/pdf/orchard-a-2/notify/SG-OA_Legal%20Ad_IE+FE+JS_English_16cm%20x%2025cm_24.12.2019.pdf	(from https://www.signatureglobal.in/orchard-avenue2.php)
13:30:50	1618694/1618694	---M--	200	added ('OK')	application/pdf	etag:%2218b306-5d937a9a2ca00%22	https://www.signatureglobal.in/pdf/orchard-a-2/notify/SG-OA_Legal%20Ad_IE+FE+JS_Hindi_16cm%20x%2025cm_24.12.2019.pdf	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/pdf/orchard-a-2/notify/SG-OA_Legal%20Ad_IE+FE+JS_Hindi_16cm%20x%2025cm_24.12.2019.pdf	(from https://www.signatureglobal.in/orchard-avenue2.php)
13:30:51	1502026/1502026	---M--	200	added ('OK')	application/pdf	etag:%2216eb4a-5d9379f348040%22	https://www.signatureglobal.in/pdf/orchard-a-2/notify/orchard_avenue.pdf	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/pdf/orchard-a-2/notify/orchard_avenue.pdf	(from https://www.signatureglobal.in/orchard-avenue2.php)
13:30:51	1861799/1861799	---M--	200	added ('OK')	application/pdf	etag:%221c68a7-5d937a9844580%22	https://www.signatureglobal.in/pdf/orchard-a-2/notify/SG%20OA_Legal%20Ad_IE+FE+JS_English_16cm%20x%2025cm_24.12.2019.pdf	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/pdf/orchard-a-2/notify/SG%20OA_Legal%20Ad_IE+FE+JS_English_16cm%20x%2025cm_24.12.2019.pdf	(from https://www.signatureglobal.in/orchard-avenue2.php)
13:30:52	4988875/4988875	---M--	200	added ('OK')	application/pdf	etag:%224c1fcb-5d9379ada9c00%22	https://www.signatureglobal.in/pdf/orchard-a-2/notify/Hindi-Jansatta%2028.05.2020.pdf	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/pdf/orchard-a-2/notify/Hindi-Jansatta%2028.05.2020.pdf	(from https://www.signatureglobal.in/orchard-avenue2.php)
13:30:52	1262983/1262983	---M--	200	added ('OK')	application/pdf	etag:%22134587-5d937a9750340%22	https://www.signatureglobal.in/pdf/orchard-a-2/notify/SG%20DRAW%20LIST.pdf	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/pdf/orchard-a-2/notify/SG%20DRAW%20LIST.pdf	(from https://www.signatureglobal.in/orchard-avenue2.php)
13:30:54	1076790/1076790	---M--	200	added ('OK')	application/pdf	etag:%22106e36-5d9379a7f0e80%22	https://www.signatureglobal.in/pdf/orchard-a-2/notify/JS,NBT%20hindi_ad_8x10_cm.pdf	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/pdf/orchard-a-2/notify/JS,NBT%20hindi_ad_8x10_cm.pdf	(from https://www.signatureglobal.in/orchard-avenue2.php)
13:31:06	1039634/1039634	---M--	200	added ('OK')	application/pdf	etag:%22fdd12-5d9379a7f0e80%22	https://www.signatureglobal.in/pdf/orchard-a-2/notify/IE,FE,%20english_ad_8x10_cm.pdf	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/pdf/orchard-a-2/notify/IE,FE,%20english_ad_8x10_cm.pdf	(from https://www.signatureglobal.in/orchard-avenue2.php)
13:31:06	1608172/1608172	---M--	200	added ('OK')	application/pdf	etag:%221889ec-5d937a9c14e80%22	https://www.signatureglobal.in/pdf/orchard-a-2/notify/SG%20OA_Legal%20Ad_NBT%20&%20Jansatta_Hindi.pdf	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/pdf/orchard-a-2/notify/SG%20OA_Legal%20Ad_NBT%20&%20Jansatta_Hindi.pdf	(from https://www.signatureglobal.in/orchard-avenue2.php)
13:31:07	843770/843770	---M--	200	added ('OK')	application/pdf	etag:%22cdffa-5d9379a608a00%22	https://www.signatureglobal.in/pdf/orchard-a-2/notify/Mailtoday%20Page%201.pdf	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/pdf/orchard-a-2/notify/Mailtoday%20Page%201.pdf	(from https://www.signatureglobal.in/orchard-avenue2.php)
13:31:13	2268013/2268013	---M--	200	added ('OK')	application/pdf	etag:%22229b6d-5d9379f253e00%22	https://www.signatureglobal.in/pdf/orchard-a-2/notify/Mailtoday%20Page%202.pdf	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/pdf/orchard-a-2/notify/Mailtoday%20Page%202.pdf	(from https://www.signatureglobal.in/orchard-avenue2.php)
13:31:14	5608/5608	---M--	200	added ('OK')	image/png	etag:%2215e8-5e395ed070cc1%22	https://www.signatureglobal.in/images/logo/THE-MILLENNIA-1.png	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/images/logo/THE-MILLENNIA-1.png	(from https://www.signatureglobal.in/the-millennia.php)
13:31:15	152694/152694	---M--	200	added ('OK')	image/jpeg	etag:%2225476-5d8af4b138480%22	https://www.signatureglobal.in/images/projects/the_millennia/location-advantage.jpg	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/images/projects/the_millennia/location-advantage.jpg	(from https://www.signatureglobal.in/the-millennia.php)
13:31:21	1476329/1476329	---M--	200	added ('OK')	application/pdf	etag:%221686e9-5d937a99387c0%22	https://www.signatureglobal.in/pdf/orchard-a-2/notify/SG%20OA_Legal%20Ad_Jansatta_Hindi.pdf	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/pdf/orchard-a-2/notify/SG%20OA_Legal%20Ad_Jansatta_Hindi.pdf	(from https://www.signatureglobal.in/orchard-avenue2.php)
13:31:21	1791164/1791164	---M--	200	added ('OK')	application/pdf	etag:%221b54bc-5d937a9b20c40%22	https://www.signatureglobal.in/pdf/orchard-a-2/notify/SG%20OA_Legal%20Ad_IE+FE_English_16cm%20x.pdf	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/pdf/orchard-a-2/notify/SG%20OA_Legal%20Ad_IE+FE_English_16cm%20x.pdf	(from https://www.signatureglobal.in/orchard-avenue2.php)
13:31:21	1906694/1906694	---M--	200	added ('OK')	application/pdf	etag:%221d1806-5d937a9b20c40%22	https://www.signatureglobal.in/pdf/orchard-a-2/notify/SG-OA_Legal%20Ad_IE+FE_English_16cm%20x.pdf	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/pdf/orchard-a-2/notify/SG-OA_Legal%20Ad_IE+FE_English_16cm%20x.pdf	(from https://www.signatureglobal.in/orchard-avenue2.php)
13:31:21	601198/601198	---M--	200	added ('OK')	image/jpeg	etag:%2292c6e-5d8af0cbad300%22	https://www.signatureglobal.in/images/projects/the_millennia/g-slider/1.jpg	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/images/projects/the_millennia/g-slider/1.jpg	(from https://www.signatureglobal.in/the-millennia.php)
13:31:25	687618/687618	---M--	200	added ('OK')	image/jpeg	etag:%22a7e02-5d8af0cbad300%22	https://www.signatureglobal.in/images/projects/the_millennia/g-slider/2.jpg	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/images/projects/the_millennia/g-slider/2.jpg	(from https://www.signatureglobal.in/the-millennia.php)
13:31:25	488148/488148	---M--	200	added ('OK')	image/jpeg	etag:%22772d4-5d8af0cbad300%22	https://www.signatureglobal.in/images/projects/the_millennia/g-slider/3.jpg	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/images/projects/the_millennia/g-slider/3.jpg	(from https://www.signatureglobal.in/the-millennia.php)
13:31:26	604832/604832	---M--	200	added ('OK')	image/jpeg	etag:%2293aa0-5d8af0cbad300%22	https://www.signatureglobal.in/images/projects/the_millennia/g-slider/4.jpg	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/images/projects/the_millennia/g-slider/4.jpg	(from https://www.signatureglobal.in/the-millennia.php)
13:31:26	605747/605747	---M--	200	added ('OK')	image/jpeg	etag:%2293e33-5d8af0cbad300%22	https://www.signatureglobal.in/images/projects/the_millennia/g-slider/6.jpg	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/images/projects/the_millennia/g-slider/6.jpg	(from https://www.signatureglobal.in/the-millennia.php)
13:31:27	590270/590270	---M--	200	added ('OK')	image/jpeg	etag:%22901be-5d8af0cbad300%22	https://www.signatureglobal.in/images/projects/the_millennia/g-slider/5.jpg	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/images/projects/the_millennia/g-slider/5.jpg	(from https://www.signatureglobal.in/the-millennia.php)
13:31:27	467297/467297	---M--	200	added ('OK')	image/jpeg	etag:%2272161-5d8af0c9c4e80%22	https://www.signatureglobal.in/images/projects/the_millennia/g-slider/7.jpg	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/images/projects/the_millennia/g-slider/7.jpg	(from https://www.signatureglobal.in/the-millennia.php)
13:31:28	91042/91042	---M--	200	added ('OK')	image/jpeg	etag:%22163a2-5fded9d90fb07%22	https://www.signatureglobal.in/images/consUpdate/SG-MILLENNIA-1.jpg	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/images/consUpdate/SG-MILLENNIA-1.jpg	(from https://www.signatureglobal.in/the-millennia.php)
13:31:28	91208/91208	---M--	200	added ('OK')	image/jpeg	etag:%2216448-5f6f2701ec32e%22	https://www.signatureglobal.in/images/projects/the_millennia/construction/SG-Millennia-march.jpg	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/images/projects/the_millennia/construction/SG-Millennia-march.jpg	(from https://www.signatureglobal.in/the-millennia.php)
13:31:28	116728/116728	---M--	200	added ('OK')	image/jpeg	etag:%221c7f8-5eed8a45e66a7%22	https://www.signatureglobal.in/images/projects/the_millennia/construction/SG-MILLENNIA1-December.jpg	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/images/projects/the_millennia/construction/SG-MILLENNIA1-December.jpg	(from https://www.signatureglobal.in/the-millennia.php)
13:31:28	616570/616570	---M--	200	added ('OK')	image/jpeg	etag:%229687a-5d8af0c9c4e80%22	https://www.signatureglobal.in/images/projects/the_millennia/g-slider/8.jpg	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/images/projects/the_millennia/g-slider/8.jpg	(from https://www.signatureglobal.in/the-millennia.php)
13:31:28	92352/92352	---M--	200	added ('OK')	image/jpeg	etag:%22168c0-5e7edf251d557%22	https://www.signatureglobal.in/images/projects/the_millennia/construction/Millennia1.jpg	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/images/projects/the_millennia/construction/Millennia1.jpg	(from https://www.signatureglobal.in/the-millennia.php)
13:31:29	138768/138768	---M--	200	added ('OK')	image/jpeg	etag:%2221e10-5e0625921e5a5%22	https://www.signatureglobal.in/images/projects/the_millennia/construction/Millennia.jpg	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/images/projects/the_millennia/construction/Millennia.jpg	(from https://www.signatureglobal.in/the-millennia.php)
13:31:29	83046/83046	---M--	200	added ('OK')	image/jpeg	etag:%2214466-5d99fbf4bda00%22	https://www.signatureglobal.in/images/projects/the_millennia/construction/The-Millenia.jpg	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/images/projects/the_millennia/construction/The-Millenia.jpg	(from https://www.signatureglobal.in/the-millennia.php)
13:31:30	346995/346995	---M--	200	added ('OK')	application/pdf	etag:%2254b73-6041f4064c9a8%22	https://www.signatureglobal.in/pdf/the_millennia/The-Millennia-Cancellation-Ad-8x15cm.pdf	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/pdf/the_millennia/The-Millennia-Cancellation-Ad-8x15cm.pdf	(from https://www.signatureglobal.in/the-millennia.php)
13:31:31	254084/254084	---M--	200	added ('OK')	application/pdf	etag:%223e084-5d8ac70714800%22	https://www.signatureglobal.in/pdf/the_millennia/notification/The_Millennia_Cancellation_Ad_8x8cm_23_11_2021.pdf	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/pdf/the_millennia/notification/The_Millennia_Cancellation_Ad_8x8cm_23_11_2021.pdf	(from https://www.signatureglobal.in/the-millennia.php)
13:31:31	446669/446669	---M--	200	added ('OK')	application/pdf	etag:%226d0cd-5f77eb6b5a8ce%22	https://www.signatureglobal.in/pdf/the_millennia/Millinnia%20NPA%20Cancellation%20Ad%208x12%20cm.pdf	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/pdf/the_millennia/Millinnia%20NPA%20Cancellation%20Ad%208x12%20cm.pdf	(from https://www.signatureglobal.in/the-millennia.php)
13:31:32	262081/262081	---M--	200	added ('OK')	application/pdf	etag:%223ffc1-5d8ac7052c380%22	https://www.signatureglobal.in/pdf/the_millennia/notification/The%20Millennia%20Cancellation%20Ad%208x8cm%2001.09.2021.pdf	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/pdf/the_millennia/notification/The%20Millennia%20Cancellation%20Ad%208x8cm%2001.09.2021.pdf	(from https://www.signatureglobal.in/the-millennia.php)
13:31:36	259118/259118	---M--	200	added ('OK')	application/pdf	etag:%223f42e-5d8ac70714800%22	https://www.signatureglobal.in/pdf/the_millennia/notification/The%20Millennia%20Cancellation%20Ad%208x8cm%2020.08.2021.pdf	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/pdf/the_millennia/notification/The%20Millennia%20Cancellation%20Ad%208x8cm%2020.08.2021.pdf	(from https://www.signatureglobal.in/the-millennia.php)
13:31:36	260079/260079	---M--	200	added ('OK')	application/pdf	etag:%223f7ef-5d8ac70714800%22	https://www.signatureglobal.in/pdf/the_millennia/notification/The-Millennia-Cancellation-Ad-8x8cm-30-07-2021.pdf	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/pdf/the_millennia/notification/The-Millennia-Cancellation-Ad-8x8cm-30-07-2021.pdf	(from https://www.signatureglobal.in/the-millennia.php)
